Local time,Open,High,Low,Close,Volume
20.08.2025 17:07:00.000 GMT+0200,3343.995,3344.345,3343.255,3343.285,29340
20.08.2025 17:08:00.000 GMT+0200,3343.305,3343.565,3342.815,3343.485,17880
20.08.2025 17:09:00.000 GMT+0200,3343.498,3343.505,3342.548,3342.648,31920
20.08.2025 17:10:00.000 GMT+0200,3342.848,3342.848,3341.945,3342.155,52770
20.08.2025 17:11:00.000 GMT+0200,3342.175,3344.015,3342.175,3343.925,31440
20.08.2025 17:12:00.000 GMT+0200,3343.955,3344.135,3343.395,3343.755,21090
20.08.2025 17:13:00.000 GMT+0200,3343.755,3343.775,3343.245,3343.545,17370
20.08.2025 17:14:00.000 GMT+0200,3343.515,3343.845,3342.379,3342.635,26910
20.08.2025 17:15:00.000 GMT+0200,3342.735,3342.875,3341.349,3341.439,59190
20.08.2025 17:16:00.000 GMT+0200,3341.535,3341.759,3341.129,3341.219,85920
20.08.2025 17:17:00.000 GMT+0200,3341.248,3342.635,3341.199,3342.325,33390
20.08.2025 17:18:00.000 GMT+0200,3342.325,3342.655,3342.048,3342.149,20880
20.08.2025 17:19:00.000 GMT+0200,3342.148,3342.298,3341.548,3342.148,39900
20.08.2025 17:20:00.000 GMT+0200,3342.125,3342.259,3341.445,3341.505,47820
20.08.2025 17:21:00.000 GMT+0200,3341.475,3341.955,3341.155,3341.405,30810
20.08.2025 17:22:00.000 GMT+0200,3341.365,3342.085,3341.195,3341.445,22860
20.08.2025 17:23:00.000 GMT+0200,3341.425,3341.625,3340.545,3340.775,32370
20.08.2025 17:24:00.000 GMT+0200,3340.805,3341.445,3340.455,3340.475,24390
20.08.2025 17:25:00.000 GMT+0200,3340.505,3340.845,3340.055,3340.135,24540
20.08.2025 17:26:00.000 GMT+0200,3340.095,3340.205,3339.405,3339.975,26640
20.08.2025 17:27:00.000 GMT+0200,3339.975,3340.255,3339.725,3340.015,14970
20.08.2025 17:28:00.000 GMT+0200,3339.995,3340.315,3339.735,3340.145,42810
20.08.2025 17:29:00.000 GMT+0200,3340.175,3341.155,3340.135,3340.935,34620
20.08.2025 17:30:00.000 GMT+0200,3340.995,3341.535,3340.298,3340.515,62640
20.08.2025 17:31:00.000 GMT+0200,3340.545,3341.425,3340.465,3341.235,55560
20.08.2025 17:32:00.000 GMT+0200,3341.298,3341.545,3341.105,3341.345,16950
20.08.2025 17:33:00.000 GMT+0200,3341.365,3341.485,3340.015,3340.125,23280
20.08.2025 17:34:00.000 GMT+0200,3340.105,3340.625,3339.775,3339.805,23460
20.08.2025 17:35:00.000 GMT+0200,3339.775,3341.095,3339.765,3340.859,33360
20.08.2025 17:36:00.000 GMT+0200,3340.865,3341.455,3340.705,3341.455,14250
20.08.2025 17:37:00.000 GMT+0200,3341.588,3342.075,3341.195,3341.265,25350
20.08.2025 17:38:00.000 GMT+0200,3341.275,3341.965,3341.145,3341.905,24930
20.08.2025 17:39:00.000 GMT+0200,3341.885,3342.225,3341.575,3341.575,14130
20.08.2025 17:40:00.000 GMT+0200,3341.605,3342.545,3341.565,3342.425,13050
20.08.2025 17:41:00.000 GMT+0200,3342.498,3342.798,3341.855,3342.075,28260
20.08.2025 17:42:00.000 GMT+0200,3342.055,3342.098,3341.445,3341.615,29400
20.08.2025 17:43:00.000 GMT+0200,3341.605,3341.635,3340.365,3340.415,40380
20.08.2025 17:44:00.000 GMT+0200,3340.375,3340.429,3339.998,3340.295,54120
20.08.2025 17:45:00.000 GMT+0200,3340.325,3341.415,3340.325,3340.945,21360
20.08.2025 17:46:00.000 GMT+0200,3341.045,3341.055,3340.685,3340.735,6210
20.08.2025 17:47:00.000 GMT+0200,3340.755,3341.098,3340.698,3340.698,30480
20.08.2025 17:48:00.000 GMT+0200,3340.665,3340.965,3340.495,3340.798,31080
20.08.2025 17:49:00.000 GMT+0200,3340.698,3340.785,3340.098,3340.305,18890
20.08.2025 17:50:00.000 GMT+0200,3340.345,3340.345,3339.405,3339.405,51390
20.08.2025 17:51:00.000 GMT+0200,3339.405,3339.865,3339.075,3339.285,62040
20.08.2025 17:52:00.000 GMT+0200,3339.335,3339.925,3339.285,3339.415,14940
20.08.2025 17:53:00.000 GMT+0200,3339.395,3339.545,3339.145,3339.389,16260
20.08.2025 17:54:00.000 GMT+0200,3339.365,3339.399,3338.705,3338.865,29940
20.08.2025 17:55:00.000 GMT+0200,3338.975,3339.935,3338.705,3339.785,27960
20.08.2025 17:56:00.000 GMT+0200,3339.755,3340.515,3339.755,3340.355,14430
20.08.2025 17:57:00.000 GMT+0200,3340.375,3340.745,3340.195,3340.545,13020
20.08.2025 17:58:00.000 GMT+0200,3340.545,3340.735,3340.185,3340.665,9840
20.08.2025 17:59:00.000 GMT+0200,3340.665,3340.915,3340.425,3340.545,9840
20.08.2025 18:00:00.000 GMT+0200,3340.555,3341.345,3340.555,3341.345,11130
20.08.2025 18:01:00.000 GMT+0200,3341.375,3342.475,3341.255,3342.475,19740
20.08.2025 18:02:00.000 GMT+0200,3342.448,3342.448,3341.755,3342.155,17010
20.08.2025 18:03:00.000 GMT+0200,3342.135,3342.748,3341.985,3342.748,16980
20.08.2025 18:04:00.000 GMT+0200,3342.695,3343.429,3342.695,3342.995,34790
20.08.2025 18:05:00.000 GMT+0200,3342.975,3343.265,3342.748,3342.815,21720
20.08.2025 18:06:00.000 GMT+0200,3342.799,3342.949,3342.385,3342.425,24390
20.08.2025 18:07:00.000 GMT+0200,3342.445,3342.515,3342.125,3342.395,19650
20.08.2025 18:08:00.000 GMT+0200,3342.415,3342.745,3342.359,3342.569,29400
20.08.2025 18:09:00.000 GMT+0200,3342.565,3343.175,3342.465,3342.895,23850
20.08.2025 18:10:00.000 GMT+0200,3342.895,3343.435,3342.289,3343.365,25590
20.08.2025 18:11:00.000 GMT+0200,3343.405,3343.785,3343.255,3343.315,22440
20.08.2025 18:12:00.000 GMT+0200,3343.315,3343.495,3343.215,3343.315,14280
20.08.2025 18:13:00.000 GMT+0200,3343.345,3343.715,3343.285,3343.395,18660
20.08.2025 18:14:00.000 GMT+0200,3343.395,3343.465,3343.105,3343.155,17400
20.08.2025 18:15:00.000 GMT+0200,3343.135,3343.785,3343.135,3343.475,18480
20.08.2025 18:16:00.000 GMT+0200,3343.475,3344.605,3343.475,3344.485,24840
20.08.2025 18:17:00.000 GMT+0200,3344.435,3345.585,3344.325,3345.535,26580
20.08.2025 18:18:00.000 GMT+0200,3345.535,3345.735,3344.545,3344.735,26190
20.08.2025 18:19:00.000 GMT+0200,3344.735,3344.735,3344.045,3344.125,22410
20.08.2025 18:20:00.000 GMT+0200,3344.125,3344.185,3343.515,3343.545,12930
20.08.2025 18:21:00.000 GMT+0200,3343.515,3344.125,3343.445,3344.125,16800
20.08.2025 18:22:00.000 GMT+0200,3344.095,3344.295,3343.715,3343.735,18120
20.08.2025 18:23:00.000 GMT+0200,3343.725,3343.975,3343.545,3343.645,18990
20.08.2025 18:24:00.000 GMT+0200,3343.645,3343.645,3342.645,3342.745,34860
20.08.2025 18:25:00.000 GMT+0200,3342.735,3343.695,3342.695,3343.405,22170
20.08.2025 18:26:00.000 GMT+0200,3343.425,3343.425,3342.855,3343.075,15480
20.08.2025 18:27:00.000 GMT+0200,3343.115,3343.615,3343.115,3343.255,14220
20.08.2025 18:28:00.000 GMT+0200,3343.285,3343.845,3343.255,3343.475,16590
20.08.2025 18:29:00.000 GMT+0200,3343.495,3343.865,3343.425,3343.525,17100
20.08.2025 18:30:00.000 GMT+0200,3343.545,3344.115,3343.495,3344.085,17010
20.08.2025 18:31:00.000 GMT+0200,3344.065,3344.285,3343.765,3344.169,38790
20.08.2025 18:32:00.000 GMT+0200,3344.169,3344.309,3343.998,3344.239,36390
20.08.2025 18:33:00.000 GMT+0200,3344.215,3344.455,3343.998,3344.455,18750
20.08.2025 18:34:00.000 GMT+0200,3344.365,3344.655,3344.095,3344.625,16620
20.08.2025 18:35:00.000 GMT+0200,3344.419,3344.485,3343.835,3344.325,10350
20.08.2025 18:36:00.000 GMT+0200,3344.305,3344.805,3344.265,3344.335,15000
20.08.2025 18:37:00.000 GMT+0200,3344.375,3344.585,3344.345,3344.585,10200
20.08.2025 18:38:00.000 GMT+0200,3344.615,3344.775,3344.205,3344.415,15600
20.08.2025 18:39:00.000 GMT+0200,3344.385,3344.565,3344.125,3344.125,10560
20.08.2025 18:40:00.000 GMT+0200,3344.125,3344.325,3343.735,3344.325,15540
20.08.2025 18:41:00.000 GMT+0200,3344.325,3344.975,3344.325,3344.955,12600
20.08.2025 18:42:00.000 GMT+0200,3344.955,3345.055,3344.795,3344.975,13800
20.08.2025 18:43:00.000 GMT+0200,3344.965,3345.165,3344.775,3344.925,15000
20.08.2025 18:44:00.000 GMT+0200,3344.945,3345.465,3344.945,3345.435,15000
20.08.2025 18:45:00.000 GMT+0200,3345.395,3345.475,3344.775,3345.325,14970
20.08.2025 18:46:00.000 GMT+0200,3345.345,3345.485,3345.045,3345.285,11400
20.08.2025 18:47:00.000 GMT+0200,3345.305,3345.305,3344.515,3344.535,18600
20.08.2025 18:48:00.000 GMT+0200,3344.555,3344.955,3344.475,3344.585,15360
20.08.2025 18:49:00.000 GMT+0200,3344.605,3344.625,3344.245,3344.285,6900
20.08.2025 18:50:00.000 GMT+0200,3344.315,3344.315,3344.015,3344.165,20130
20.08.2025 18:51:00.000 GMT+0200,3344.165,3344.255,3343.955,3344.085,12570
20.08.2025 18:52:00.000 GMT+0200,3344.105,3344.355,3343.965,3344.335,12750
20.08.2025 18:53:00.000 GMT+0200,3344.355,3344.625,3344.079,3344.195,15090
20.08.2025 18:54:00.000 GMT+0200,3344.195,3344.655,3344.148,3344.655,11730
20.08.2025 18:55:00.000 GMT+0200,3344.655,3345.459,3344.655,3345.455,20430
20.08.2025 18:56:00.000 GMT+0200,3345.485,3345.865,3345.265,3345.795,18120
20.08.2025 18:57:00.000 GMT+0200,3345.795,3345.885,3345.335,3345.355,15330
20.08.2025 18:58:00.000 GMT+0200,3345.355,3345.355,3344.925,3344.985,15600
20.08.2025 18:59:00.000 GMT+0200,3344.985,3345.085,3344.755,3345.025,11520
20.08.2025 19:00:00.000 GMT+0200,3344.945,3345.385,3344.945,3345.025,13980
20.08.2025 19:01:00.000 GMT+0200,3345.055,3345.205,3344.765,3345.005,17670
20.08.2025 19:02:00.000 GMT+0200,3345.005,3345.398,3344.965,3345.198,17400
20.08.2025 19:03:00.000 GMT+0200,3345.198,3345.265,3344.655,3344.995,8160
20.08.2025 19:04:00.000 GMT+0200,3345.035,3345.398,3344.995,3345.205,7620
20.08.2025 19:05:00.000 GMT+0200,3345.225,3345.705,3345.015,3345.109,36510
20.08.2025 19:06:00.000 GMT+0200,3345.055,3345.055,3344.445,3344.799,28590
20.08.2025 19:07:00.000 GMT+0200,3344.829,3344.829,3344.395,3344.415,16830
20.08.2025 19:08:00.000 GMT+0200,3344.415,3344.415,3344.055,3344.095,10470
20.08.2025 19:09:00.000 GMT+0200,3344.115,3344.495,3343.975,3344.455,15930
20.08.2025 19:10:00.000 GMT+0200,3344.455,3345.525,3343.945,3345.445,25590
20.08.2025 19:11:00.000 GMT+0200,3345.398,3345.398,3344.635,3345.098,35550
20.08.2025 19:12:00.000 GMT+0200,3345.059,3346.048,3344.989,3345.848,35520
20.08.2025 19:13:00.000 GMT+0200,3345.889,3345.989,3345.725,3345.935,17100
20.08.2025 19:14:00.000 GMT+0200,3345.949,3346.109,3345.705,3345.945,19230
20.08.2025 19:15:00.000 GMT+0200,3345.925,3345.925,3345.405,3345.505,30900
20.08.2025 19:16:00.000 GMT+0200,3345.509,3345.735,3345.365,3345.705,20250
20.08.2025 19:17:00.000 GMT+0200,3345.698,3345.755,3345.445,3345.498,24840
20.08.2025 19:18:00.000 GMT+0200,3345.498,3345.895,3345.245,3345.495,16380
20.08.2025 19:19:00.000 GMT+0200,3345.495,3345.835,3345.415,3345.475,16860
20.08.2025 19:20:00.000 GMT+0200,3345.479,3345.745,3345.219,3345.219,25710
20.08.2025 19:21:00.000 GMT+0200,3345.195,3345.535,3345.125,3345.369,22230
20.08.2025 19:22:00.000 GMT+0200,3345.398,3346.045,3345.398,3345.725,12540
20.08.2025 19:23:00.000 GMT+0200,3345.798,3345.855,3345.525,3345.705,13290
20.08.2025 19:24:00.000 GMT+0200,3345.735,3345.765,3345.289,3345.395,18240
20.08.2025 19:25:00.000 GMT+0200,3345.448,3346.025,3345.185,3345.998,21090
20.08.2025 19:26:00.000 GMT+0200,3345.998,3346.198,3345.645,3345.985,18790
20.08.2025 19:27:00.000 GMT+0200,3345.985,3346.165,3345.748,3345.848,14460
20.08.2025 19:28:00.000 GMT+0200,3345.865,3345.865,3345.175,3345.595,39480
20.08.2025 19:29:00.000 GMT+0200,3345.599,3345.648,3345.239,3345.395,56010
20.08.2025 19:30:00.000 GMT+0200,3345.395,3346.148,3345.395,3346.098,17400
20.08.2025 19:31:00.000 GMT+0200,3346.098,3346.125,3345.775,3345.798,17700
20.08.2025 19:32:00.000 GMT+0200,3345.798,3345.798,3345.295,3345.325,19230
20.08.2025 19:33:00.000 GMT+0200,3345.299,3345.495,3345.089,3345.495,15840
20.08.2025 19:34:00.000 GMT+0200,3345.495,3345.525,3345.115,3345.448,18930
20.08.2025 19:35:00.000 GMT+0200,3345.448,3345.648,3345.165,3345.165,18550
20.08.2025 19:36:00.000 GMT+0200,3345.169,3345.598,3345.055,3345.598,20760
20.08.2025 19:37:00.000 GMT+0200,3345.505,3345.735,3345.335,3345.498,22320
20.08.2025 19:38:00.000 GMT+0200,3345.465,3345.598,3345.298,3345.305,21540
20.08.2025 19:39:00.000 GMT+0200,3345.305,3345.598,3345.175,3345.598,15810
20.08.2025 19:40:00.000 GMT+0200,3345.505,3345.648,3345.205,3345.255,9000
20.08.2025 19:41:00.000 GMT+0200,3345.255,3345.655,3345.148,3345.648,14250
20.08.2025 19:42:00.000 GMT+0200,3345.595,3345.948,3345.565,3345.725,17850
20.08.2025 19:43:00.000 GMT+0200,3345.798,3345.995,3345.748,3345.975,9990
20.08.2025 19:44:00.000 GMT+0200,3345.955,3346.125,3345.865,3345.915,12480
20.08.2025 19:45:00.000 GMT+0200,3345.899,3345.975,3345.748,3345.848,18810
20.08.2025 19:46:00.000 GMT+0200,3345.795,3345.875,3345.548,3345.648,14670
20.08.2025 19:47:00.000 GMT+0200,3345.595,3345.775,3345.348,3345.775,9120
20.08.2025 19:48:00.000 GMT+0200,3345.745,3346.148,3345.745,3345.898,9000
20.08.2025 19:49:00.000 GMT+0200,3345.998,3346.398,3345.998,3346.298,9330
20.08.2025 19:50:00.000 GMT+0200,3346.255,3346.798,3346.245,3346.605,11520
20.08.2025 19:51:00.000 GMT+0200,3346.559,3347.798,3346.498,3347.798,18570
20.08.2025 19:52:00.000 GMT+0200,3347.725,3347.798,3347.559,3347.575,16050
20.08.2025 19:53:00.000 GMT+0200,3347.598,3347.998,3347.569,3347.898,10140
20.08.2025 19:54:00.000 GMT+0200,3347.898,3347.898,3347.455,3347.548,17430
20.08.2025 19:55:00.000 GMT+0200,3347.548,3347.548,3346.965,3346.965,24570
20.08.2025 19:56:00.000 GMT+0200,3346.995,3347.155,3346.948,3347.048,12690
20.08.2025 19:57:00.000 GMT+0200,3347.148,3347.295,3346.695,3346.698,11190
20.08.2025 19:58:00.000 GMT+0200,3346.715,3346.905,3346.585,3346.715,11730
20.08.2025 19:59:00.000 GMT+0200,3346.698,3346.898,3346.288,3346.488,31860
20.08.2025 20:00:00.000 GMT+0200,3346.578,3346.848,3346.028,3346.648,24760
20.08.2025 20:01:00.000 GMT+0200,3346.648,3346.848,3345.395,3345.395,13470
20.08.2025 20:02:00.000 GMT+0200,3345.548,3345.748,3344.898,3344.998,14280
20.08.2025 20:03:00.000 GMT+0200,3344.998,3345.298,3344.075,3344.135,26550
20.08.2025 20:04:00.000 GMT+0200,3344.048,3344.748,3343.948,3344.748,17790
20.08.2025 20:05:00.000 GMT+0200,3344.648,3344.898,3344.305,3344.448,20700
20.08.2025 20:06:00.000 GMT+0200,3344.548,3344.698,3343.915,3344.198,19080
20.08.2025 20:07:00.000 GMT+0200,3344.298,3344.898,3344.195,3344.898,15660
20.08.2025 20:08:00.000 GMT+0200,3344.698,3344.798,3343.935,3344.198,15810
20.08.2025 20:09:00.000 GMT+0200,3344.075,3344.398,3343.998,3344.348,11760
20.08.2025 20:10:00.000 GMT+0200,3344.348,3344.648,3344.225,3344.448,10260
20.08.2025 20:11:00.000 GMT+0200,3344.425,3344.748,3344.105,3344.748,9960
20.08.2025 20:12:00.000 GMT+0200,3344.748,3344.948,3344.548,3344.848,4800
20.08.2025 20:13:00.000 GMT+0200,3344.848,3345.398,3344.675,3345.398,12180
20.08.2025 20:14:00.000 GMT+0200,3345.398,3345.498,3344.325,3344.698,18000
20.08.2025 20:15:00.000 GMT+0200,3344.495,3345.098,3344.405,3344.898,9240
20.08.2025 20:16:00.000 GMT+0200,3344.898,3345.198,3344.345,3344.848,12270
20.08.2025 20:17:00.000 GMT+0200,3344.748,3345.248,3344.648,3344.948,7560
20.08.2025 20:18:00.000 GMT+0200,3344.835,3344.948,3344.509,3344.848,27340
20.08.2025 20:19:00.000 GMT+0200,3344.889,3344.889,3344.199,3344.459,67380
20.08.2025 20:20:00.000 GMT+0200,3344.448,3344.949,3344.448,3344.848,42260
20.08.2025 20:21:00.000 GMT+0200,3344.829,3344.848,3344.229,3344.279,41470
20.08.2025 20:22:00.000 GMT+0200,3344.249,3344.429,3344.089,3344.329,59810
20.08.2025 20:23:00.000 GMT+0200,3344.319,3344.439,3344.049,3344.398,72600
20.08.2025 20:24:00.000 GMT+0200,3344.398,3344.509,3344.198,3344.198,24090
20.08.2025 20:25:00.000 GMT+0200,3344.199,3344.298,3343.949,3343.989,41400
20.08.2025 20:26:00.000 GMT+0200,3343.969,3344.349,3343.939,3344.349,62700
20.08.2025 20:27:00.000 GMT+0200,3344.339,3345.069,3344.309,3344.748,56940
20.08.2025 20:28:00.000 GMT+0200,3344.679,3344.869,3344.219,3344.329,42030
20.08.2025 20:29:00.000 GMT+0200,3344.329,3344.349,3343.829,3343.975,64080
20.08.2025 20:30:00.000 GMT+0200,3344.025,3344.339,3343.975,3344.149,35250
20.08.2025 20:31:00.000 GMT+0200,3344.159,3345.069,3344.115,3344.919,47920
20.08.2025 20:32:00.000 GMT+0200,3344.929,3345.098,3344.798,3344.798,26460
20.08.2025 20:33:00.000 GMT+0200,3344.799,3345.109,3344.695,3345.109,24990
20.08.2025 20:34:00.000 GMT+0200,3345.109,3345.359,3345.029,3345.259,43850
20.08.2025 20:35:00.000 GMT+0200,3345.239,3345.239,3344.765,3345.098,35840
20.08.2025 20:36:00.000 GMT+0200,3345.099,3346.179,3345.099,3345.898,45480
20.08.2025 20:37:00.000 GMT+0200,3345.969,3346.025,3345.805,3346.025,18640
20.08.2025 20:38:00.000 GMT+0200,3346.005,3346.198,3345.845,3345.998,19890
20.08.2025 20:39:00.000 GMT+0200,3345.955,3345.998,3345.529,3345.719,31530
20.08.2025 20:40:00.000 GMT+0200,3345.709,3345.809,3345.098,3345.198,31620
20.08.2025 20:41:00.000 GMT+0200,3345.089,3345.299,3344.898,3345.229,50820
20.08.2025 20:42:00.000 GMT+0200,3345.289,3345.399,3345.098,3345.298,40710
20.08.2025 20:43:00.000 GMT+0200,3345.299,3345.299,3344.709,3344.959,27360
20.08.2025 20:44:00.000 GMT+0200,3344.949,3345.239,3344.889,3345.139,29010
20.08.2025 20:45:00.000 GMT+0200,3345.149,3345.269,3345.069,3345.149,39570
20.08.2025 20:46:00.000 GMT+0200,3345.198,3345.479,3345.149,3345.448,36090
20.08.2025 20:47:00.000 GMT+0200,3345.548,3345.649,3345.448,3345.459,22780
20.08.2025 20:48:00.000 GMT+0200,3345.469,3345.748,3345.439,3345.448,25230
20.08.2025 20:49:00.000 GMT+0200,3345.448,3345.549,3345.239,3345.548,18720
20.08.2025 20:50:00.000 GMT+0200,3345.449,3345.548,3344.969,3345.048,21690
20.08.2025 20:51:00.000 GMT+0200,3345.069,3345.599,3345.069,3345.548,40030
20.08.2025 20:52:00.000 GMT+0200,3345.648,3345.848,3345.448,3345.669,35500
20.08.2025 20:53:00.000 GMT+0200,3345.648,3346.059,3345.648,3345.748,31830
20.08.2025 20:54:00.000 GMT+0200,3345.689,3345.809,3345.569,3345.648,25380
20.08.2025 20:55:00.000 GMT+0200,3345.648,3345.759,3345.448,3345.548,28920
20.08.2025 20:56:00.000 GMT+0200,3345.539,3345.619,3345.299,3345.509,36900
20.08.2025 20:57:00.000 GMT+0200,3345.519,3345.619,3345.415,3345.598,23990
20.08.2025 20:58:00.000 GMT+0200,3345.598,3345.799,3345.398,3345.698,27080
20.08.2025 20:59:00.000 GMT+0200,3345.698,3345.749,3345.479,3345.598,14670
20.08.2025 21:00:00.000 GMT+0200,3345.598,3345.598,3344.885,3345.298,24360
20.08.2025 21:01:00.000 GMT+0200,3345.398,3345.398,3345.155,3345.298,10900
20.08.2025 21:02:00.000 GMT+0200,3345.298,3346.098,3345.298,3345.998,24730
20.08.2025 21:03:00.000 GMT+0200,3345.998,3345.998,3345.598,3345.698,11380
20.08.2025 21:04:00.000 GMT+0200,3345.698,3345.698,3345.065,3345.098,16450
20.08.2025 21:05:00.000 GMT+0200,3345.098,3345.345,3345.015,3345.335,22110
20.08.2025 21:06:00.000 GMT+0200,3345.335,3345.498,3345.145,3345.498,19060
20.08.2025 21:07:00.000 GMT+0200,3345.498,3345.998,3345.498,3345.998,13410
20.08.2025 21:08:00.000 GMT+0200,3345.998,3346.298,3345.675,3346.198,13080
20.08.2025 21:09:00.000 GMT+0200,3346.098,3346.598,3345.908,3346.598,21180
20.08.2025 21:10:00.000 GMT+0200,3346.598,3347.048,3346.598,3346.798,16990
20.08.2025 21:11:00.000 GMT+0200,3346.598,3347.015,3346.475,3346.998,15150
20.08.2025 21:12:00.000 GMT+0200,3346.998,3347.598,3346.995,3347.298,25820
20.08.2025 21:13:00.000 GMT+0200,3347.285,3347.598,3347.285,3347.598,9780
20.08.2025 21:14:00.000 GMT+0200,3347.598,3347.898,3347.378,3347.648,15170
20.08.2025 21:15:00.000 GMT+0200,3347.565,3347.855,3347.495,3347.648,13960
20.08.2025 21:16:00.000 GMT+0200,3347.648,3348.348,3347.648,3348.348,17430
20.08.2025 21:17:00.000 GMT+0200,3348.218,3348.485,3348.095,3348.298,18160
20.08.2025 21:18:00.000 GMT+0200,3348.298,3348.298,3347.835,3347.855,17880
20.08.2025 21:19:00.000 GMT+0200,3347.948,3348.148,3347.645,3348.148,32380
20.08.2025 21:20:00.000 GMT+0200,3348.255,3348.925,3348.105,3348.745,28380
20.08.2025 21:21:00.000 GMT+0200,3348.755,3348.825,3348.598,3348.625,29850
20.08.2025 21:22:00.000 GMT+0200,3348.698,3348.915,3348.498,3348.798,36340
20.08.2025 21:23:00.000 GMT+0200,3348.898,3348.905,3348.798,3348.805,23970
20.08.2025 21:24:00.000 GMT+0200,3348.615,3348.798,3348.408,3348.798,33250
20.08.2025 21:25:00.000 GMT+0200,3348.798,3349.075,3348.598,3348.698,29360
20.08.2025 21:26:00.000 GMT+0200,3348.755,3348.975,3348.198,3348.498,37020
20.08.2025 21:27:00.000 GMT+0200,3348.498,3348.698,3348.298,3348.698,14740
20.08.2025 21:28:00.000 GMT+0200,3348.698,3348.748,3348.478,3348.698,14070
20.08.2025 21:29:00.000 GMT+0200,3348.698,3348.848,3348.238,3348.385,20590
20.08.2025 21:30:00.000 GMT+0200,3348.348,3348.398,3348.028,3348.248,19330
20.08.2025 21:31:00.000 GMT+0200,3348.348,3348.855,3348.225,3348.698,13710
20.08.2025 21:32:00.000 GMT+0200,3348.798,3348.798,3347.955,3348.198,9910
20.08.2025 21:33:00.000 GMT+0200,3348.098,3348.298,3347.775,3347.998,6480
20.08.2025 21:34:00.000 GMT+0200,3347.998,3347.998,3347.655,3347.798,3790
20.08.2025 21:35:00.000 GMT+0200,3347.798,3347.948,3347.448,3347.948,4710
20.08.2025 21:36:00.000 GMT+0200,3348.048,3348.048,3347.775,3347.948,6360
20.08.2025 21:37:00.000 GMT+0200,3347.948,3347.948,3347.665,3347.665,5970
20.08.2025 21:38:00.000 GMT+0200,3347.645,3347.885,3347.645,3347.748,5280
20.08.2025 21:39:00.000 GMT+0200,3347.748,3347.948,3347.555,3347.798,11070
20.08.2025 21:40:00.000 GMT+0200,3347.798,3347.898,3347.598,3347.798,8610
20.08.2025 21:41:00.000 GMT+0200,3347.798,3347.898,3347.288,3347.498,8520
20.08.2025 21:42:00.000 GMT+0200,3347.498,3347.948,3347.248,3347.725,10080
20.08.2025 21:43:00.000 GMT+0200,3347.748,3348.248,3347.748,3347.898,9900
20.08.2025 21:44:00.000 GMT+0200,3347.898,3348.298,3347.835,3347.898,8970
20.08.2025 21:45:00.000 GMT+0200,3347.898,3348.248,3347.785,3348.248,13410
20.08.2025 21:46:00.000 GMT+0200,3348.248,3348.848,3348.215,3348.298,15500
20.08.2025 21:47:00.000 GMT+0200,3348.298,3348.425,3348.145,3348.398,11740
20.08.2025 21:48:00.000 GMT+0200,3348.425,3348.605,3348.345,3348.345,9660
20.08.2025 21:49:00.000 GMT+0200,3348.398,3348.705,3348.305,3348.565,12840
